wavelength,flux
10183.574338820537,3.7141437530517583e-16
10185.911464860748,2.4744619369506836e-16
10188.26031354753,1.7647659301757813e-16
10190.609703873628,7.575433349609376e-16
10192.948444527168,1.1250404357910156e-15
10195.298915925918,3.799258041381836e-16
10197.649929338178,1.4059970855712892e-16
10200.001484888942,1.103938102722168e-16
10202.342380952286,1.9173170089721682e-16
10204.695018572027,5.100810623168945e-16
10207.048198704808,4.552143859863281e-16
10209.390711986018,4.604523086547852e-16
10211.744974935327,1.1247911834716797e-15
10214.099780772474,1.4031350708007814e-15
10216.455129622645,5.055316925048829e-16
10218.799801790556,1.159243392944336e-16
10221.156234455193,1.0644637107849122e-16
10223.513210508,1.2714156150817871e-16
10225.859502502513,4.388369369506836e-16
10228.217563118544,9.812804412841797e-16
10230.576167498142,7.145680236816407e-16
10232.935315766703,6.610869598388672e-16
10235.283770130422,3.5125820159912113e-16
10237.644003961752,1.2100741386413574e-16
10240.004782057791,7.39051628112793e-17
10242.35485886106,6.386467456817627e-17
10244.716723269832,6.185762405395509e-17
10247.079132319323,5.1779246330261236e-17
10249.442086135121,4.997767925262451e-17
10251.794328795719,5.107801914215088e-17
10254.15836992541,4.6020975112915045e-17
10256.522956197765,6.53342866897583e-17
10258.876823915072,6.637219429016113e-17
10261.242498252497,5.8546199798584e-17
10263.608718109197,5.950278759002686e-17
10265.975483610971,7.677398204803468e-17
10268.331520679356,9.587931632995606e-17
10270.699375248973,1.7714288711547853e-16
10273.067775840622,3.1864427566528324e-16
10275.425440587098,2.301981544494629e-16
10277.794930998976,1.242687511444092e-16
10280.164967810111,1.0700589179992677e-16
10282.535551146499,1.3078742027282715e-16
10284.895388743438,3.8898506164550783e-16
10287.267062904446,1.9639149475097656e-15
10289.639283968278,2.6129483032226564e-15
10292.00075186892,8.827632141113282e-16
10294.374064510972,3.6621578216552735e-16
10296.747924433676,8.916768646240235e-16
10299.122331763236,1.0931637573242188e-15
10301.48597601937,3.8983055114746097e-16
10303.861475933161,1.569754981994629e-16
10306.237523631986,1.3281055450439454e-16
10308.60280082167,1.9741750717163087e-16
10310.979941859543,3.5908306121826176e-16
10313.357631060888,2.908540725708008e-16
10315.73586855211,1.5444936752319336e-16
10318.103325607972,8.543225288391114e-17
10320.482657445877,4.7280087471008306e-17
10322.862537952447,6.583039283752442e-17
10325.231630575947,9.894749641418458e-17
10327.612606185232,1.2671171188354492e-16
10329.994130842235,1.391672706604004e-16
10332.376204673565,1.2593635559082033e-16
